0,1
신과 나눈 이야기 1,"['권', '주로', '우리', '개인', '삶', '대한', '많다', '질문', '우리', '항상', '의문', '질문', '즉', '돈', '사랑', '성', '신', '건강', '질병', '음식', '인간관계', '옳다', '그름', '천국', '지옥', '같다', '우리', '일상', '체험', '여러', '측면', '대해', '이야기', '첫째', '우리', '모두', '하나', '사실', '우리', '모두', '하나', '생각', '지금', '방식', '서로', '대하', '것', '저자', '월', '우리', '미래', '어떻다', '알', '수', '있다', '시간', '공간', '없다', '우리', '몸', '있다', '동안', '왜', '시간', '존재', '후', '무슨', '많다', '심령술', '지구', '격변', '왜', '종교', '환생', '터', '다른', '행성', '생명', '있다', '영혼', '몸', '이유', '무엇', '대체', '영혼', '무엇', '완전하다', '자각', '상태', '어떻다', '등', '대해', '조목조목', '있다', '이렇다', '문제', '모두', '대해', '명쾌', '통찰', '있다', '답변', '끝', '다음', '세', '가지', '지혜', '기억', '충고', '둘째', '충분하다', '있다', '생각', '모든', '걸', '모두', '것', '신', '이야기', '부', '작다', '각각', '권', '개인', '차원', '진리', '권', '지구', '차원', '진리', '권', '우주', '차원', '진리', '있다', '권', '이', '행성', '지정학적', '형이상학적', '삶', '범', '지구', '주제', '오늘날', '전', '세계', '직면', '있다', '갖가지', '어렵다', '과제', '즉', '시간', '공간', '사랑', '전쟁', '선', '악', '인간', '성', '체험', '가장', '뛰어나다', '세계', '정치', '질서', '같다', '우리', '주변', '세계', '대해', '이야기', '사랑', '행복', '그', '무엇', '것', '거기', '수', '없다', '거기', '길다', '거기', '있다', '것', '것', '말', '이', '책', '가톨릭', '하느님', '기독교', '하나님', '불교', '부처님', '다른', '어떻다', '특정', '종교', '숭배', '신도', '아니다', '오히려', '기존', '종교', '전혀', '무관', '단지', '창조주', '이자', '관찰자', '로만', '존재', '신', '지옥', '천당', '인간', '모든', '창조력', '선택', '무제한', '허용', '신', '따라서', '독자', '자신', '종교', '유무', '어떻다', '선입', '견도', '이', '책', '통해', '인간', '진정하다', '존재', '의미', '탐구', '수', '있다', '것', '말', '권', '새롭다', '세상', '건설', '새롭다', '현실', '창조', '주제', '있다', '여기', '나', '누구', '물음', '시작', '선택', '모든', '존재', '신성', '모든', '측면', '우리', '바로', '우리', '현실', '창조', '음', '있다', '로', '우리', '일', '것', '없다', '걸', '알', '것']"
먼 북소리,"['여행', '년', '사이', '하루키', '두', '편의', '장편', '상실', '시대', '댄스', '댄스', '댄스', '발표', '여행', '때', '그', '베스트셀러', '작가', '세계', '인기', '작가', '있다', '마흔', '것', '수', '없다', '초조', '강박', '여행', '극복', '과정', '그', '과정', '있다', '다양하다', '에피소드', '하루키', '특유', '유머', '자유롭다', '문체', '상세', '기록', '이', '책', '문학', '인생', '소설', '쓰기', '대한', '느낌', '정리', '삶', '이야기', '모두', '나볼', '수', '있다', '날', '아득하다', '멀다', '곳', '아득하다', '멀다', '시간', '속', '온', '북', '소리', '여행', '것', '같다', '생각', '하루키', '년', '가을', '년', '가을', '년', '유럽', '여행', '문학', '자신', '인생', '대해', '솔직하다', '고백', '삶', '기록', '멀다', '북', '소리', '년', '그리스', '외딴', '섬', '로마', '겨울', '기록', '여행', '기록', '생활', '기록', '가깝다', '이야기', '나볼', '수', '있다']"
계절 산문,"['시집', '당신', '이름', '며칠', '우리', '장마', '볼', '수도', '있다', '산문', '집', '일', '것', '없다', '등', '꾸준하다', '독자', '사랑', '온', '박준', '시인', '두번째', '산문', '집', '계절', '산문', '첫', '산문', '집', '간', '이후', '년', '만이', '독자', '기다림', '계절', '산문', '시인', '새롭다', '이야기', '깊다', '문장', '단정하다', '있다', '당연하다', '시간', '동안', '계절', '길목', '우리', '곁', '장면', '시인', '눈', '고이', '때문', '산문', '정서', '감각', '또한', '섬세하다', '다정하다', '지금', '얼굴', '점', '바둑', '이점', '자주', '기억', '오래되다', '옥', '별채', '주인', '집의', '손', '처럼', '저녁', '누나', '손', '학원', '길', '같다', '지난날', '기억', '상림', '곡성', '진주', '붓', '여행', '일', '바람', '줄기', '봄', '단어', '입', '숨', '겨울', '날', '기억', '일', '시인', '그', '방법', '기다림', '그리움', '지난', '산문', '집', '그러하다', '것', '여전하다', '우리', '미소', '거나', '울', '독자', '자기', '자신', '시절', '조우', '깊다', '숲', '한가운데', '있다', '어느덧다', '푸른', '바다', '마주', '이렇다', '계절', '산책로', '상찰', '시인', '불어', '언어', '숨결', '인하다', '새롭다', '빛깔', '이번', '산문', '집', '경어체', '글', '눈', '계절', '페이지', '누군가', '편지', '시인', '자신', '독백', '지나', '온', '미래', '회', '고로', '누군가', '향', '말', '이내', '대상', '마치', '시인', '적', '놀이', '아무', '없다', '곳', '가로등', '고개', '양옆', '것', '여러', '모양', '산란하다', '시인', '이야기', '책', '독자', '이야기', '확장']"
배우의 방,"['자기', '공간', '준', '배우', '자기', '이야기', '고스', '란', '있다', '자기', '보폭', '연기', '세계', '확장', '태도', '시행착오', '실패', '자기', '선', '세계', '디딤돌', '삼', '줄', '마음', '세상', '정', '성공', '향', '경주마', '달리기', '그', '안', '깨달음', '너그럽다', '줄', '배우', '인과', '대화', '그동안', '어디', '수', '없다', '배우', '진솔하다', '목소리', '통해', '일과', '삶', '방향', '깊이', '고민', '있다', '분', '작다', '힌트', '용기', '전하', '고자', '연기', '어디', '배우', '방', '캐릭터', '진짜', '배우', '얼굴', '공간', '진짜', '나로', '시간', '인터뷰', '집', '영화', '전문', '기자', '이자', '저널리스트', '활동', '배우', '진솔하다', '모습', '인터뷰', '온', '저자', '이', '책', '통해', '배우', '공간', '생생하다', '이야기', '전달', '마치', '그', '공간', '직접', '있다', '것', '독자', '배우', '방', '초대', '극장', '만화방', '제주도', '심지어', '물리치료', '실로', '배우', '공간', '통해', '그동안', '어디', '적', '없다', '배우', '생각', '삶', '대한', '태도']"
나는 너의 불안이 길지 않았으면 좋겠어,"['저자', '삶', '가장', '중요하다', '것', '당신', '안온', '말', '불안감', '우리', '위로', '사람과', '사랑', '위태', '불안하다', '삶', '갈피', '못', '잡고', '있다', '이', '책', '통해', '길다', '불안', '길이', '단축', '수많다', '독자', '위로', '윤글', '작가', '자신', '사랑', '이별', '이야기', '한층', '더', '성숙하다', '과정', '통해', '우리', '현실', '위로', '저자', '이야기', '영화', '이야기', '아니다', '우리', '실제', '번', '경험', '더', '많다', '동질감', '공감', '사랑', '미워하다', '그립다', '무뎌', '과정', '장', '장', '이', '책', '단순하다', '관계', '아니다', '삶', '대한', '불안하다', '직접', '위로', '깊다', '에세이', '나', '너', '불안', '길다', '좋다', '당신', '불안', '평온하다', '줄', '수', '있다', '힘', '가지', '있다', '책', '불안하다', '하루', '당신', '따스하다', '윤글', '작가', '첫', '에세이', '사람과', '사람', '지속', '상처', '사람', '앞', '다가', '상처', '대한', '막연하다', '두려움', '가지', '있다', '뿐', '아니다', '삶', '불행', '늘', '때문', '일말', '불안감', '우리', '일상', '자연스럽다', '감정', '자리다', '김', '이', '불안', '위', '부지런하다', '노력', '필요하다', '때론', '타인', '말', '말', '한마디', '모든', '불안', '눈', '기도']"
모든 날에 모든 순간에 위로를 보낸다,"['어떻다', '힘들다', '당신', '쓰러뜨릴', '수', '없다', '봄', '이', '책', '당신', '마음', '따뜻하다', '줄', '거', '곳', '혼자', '힘', '힘드다', '시간', '묵묵하다', '있다', '이', '책', '당신', '용기', '위로', '온기', '온', '마음', '간절하다', '위로', '힘들다', '때', '때', '마음속', '깊이', '가장', '말', '당신', '당신', '힘들다', '강하다', '앞', '나가야', '삶', '순간', '있다', '어디', '있다', '당신', '괜찮다', '더', '즐겁다', '행복하다', '수', '있다', '저자', '자신', '직접', '힘드다', '시간', '위해', '필요하다', '따뜻하다', '말', '불안하다', '마음', '안도', '이야기', '당신', '그동안', '상처', '마음', '점점', '당신', '마주', '힘드다', '시간', '앞', '어떻다', '당신', '무엇', '말', '당신', '그', '힘들다', '무사하다', '당장', '수', '없다', '바로', '걸음', '당신', '속도', '다시', '수', '있다', '어', '두운', '밤', '더', '이상', '무섭다', '더', '이상', '두렵다', '묵묵하다', '곁', '위로']"
걷는 독서,"['일', '사랑', '사랑', '일', '하라', '악의', '완성', '선의', '얼굴', '것', '꽃', '이제', '없다', '새롭다', '형식', '책', '박노해', '독서', '단', '줄', '충분하다', '패션', '사상', '줄', '문장', '권', '책', '응축', '듯', '편의', '글', '박노해', '시인', '여', '년', '기록', '세계', '빛', '컬러', '사진', '총', '쪽', '달', '마치', '경전', '사전', '같다', '두께', '감', '손', '크기', '하늘빛', '천', '작다', '핸드백', '아름답다', '표지', '상징', '사람', '전적', '이미지', '눈길', '박노해', '시인', '년', '고대', '문명', '발상', '알', '자지라', '평원', '만난', '독서', '소년', '사진', '사', '햇살', '파릇하다', '밀싹', '그', '지금', '자신', '두', '발', '대지', '입', '오래되다', '책', '속', '있다', '선조', '복장', '걸음', '음정', '그대로', '근대', '묵독', '이전', '낭송', '전통', '독서', '박노해', '시인', '이', '독서', '행위', '독서', '체험', '오늘날', '우리', '새롭다', '전하', '고자', '독서', '언제', '곳', '페이지', '좋다', '삶', '모든', '화두', '있다', '권', '책', '소유', '기품', '있다', '등', '자신감', '아니다', '자신']"
사랑하라 한번도 상처받지 않은 것처럼,"['시집', '사랑', '하라', '한번', '상처', '것', '고대', '이집트', '파피루스', '기관', '노벨', '문학상', '수상자', '세기', '시대', '유명', '무명', '시인', '시르다', '수록', '책', '잠언', '시집', '지금', '알', '있다', '걸', '그때', '이후', '년', '이', '치유', '깨달음', '그', '주제', '그대', '곁', '있다', '나', '그대', '외눈박이', '물고기', '사랑', '저자', '잠언', '시집', '지금', '알', '있다', '걸', '그때', '더라면', '소개', '엮', '시집', '새롭다', '지평', '연', '류시화', '시인', '이번', '힐링', '포엠', '주제', '권', '시집', '엮어', '간', '메리', '올리버', '비슬', '라바', '보르', '스카', '장', '루슬', '옥', '타비', '오', '빠스', '이시카와', '다쿠보쿠', '등', '현대', '대표', '시', '랄', '루딘', '루미', '비르', '오마르', '카이', '얌', '등', '아랍', '인도', '중세', '시', '이누이트', '족', '인디언', '일본', '나막신', '직공', '티베트', '현자', '등', '시', '편이', '있다']"
월든(완결판),"['세기', '가장', '중요하다', '책', '중', '하나로', '평가', '헨리', '데이빗', '로우', '월든', '미국', '로우', '학자', '이메일', '약', '여', '곳', '단어', '및', '문장', '수정', '개정판', '간', '당시', '별다르다', '주목', '끌', '못', '오늘날', '전', '세계', '많다', '독자', '책', '저자', '년', '년', '월든', '호숫가', '통나무', '집', '생활', '경험', '기록', '계절', '변화', '월든', '호수', '및', '주위', '숲', '모습', '또', '그', '속', '온갖', '동식물', '생생하다', '있다', '자연', '조화', '삶', '소박하다', '검소', '삶', '인간', '진정하다', '행복', '것', '저자', '사상', '아름답다', '문장', '모험', '이자', '사회', '대한', '통렬', '풍자', '저자', '정신', '자서전', '의', '재미', '수', '있다', '이', '책', '독자', '사람', '사람', '말', '충고', '격려', '무한', '감동', '전', '있다']"
무례한 사람에게 웃으며 대처하는 법,"['왜', '예민하다', '생리', '중이', '란', '말', '어떻다', '당장', '평화', '위해', '상대', '무례하다', '용인', '그', '무례', '앞', '계속', '그렇다', '이', '감정', '동요', '금', '방법', '없다', '당연하다', '있다', '다만', '그', '방법', '실제', '사용', '연습', '좀', '필요하다', '책', '작가', '지금', '시도', '훈련', '법', '중', '가장', '효과', '방법', '그', '과정', '깨달', '것', '앞', '무례하다', '사람', '절대', '죽지', '말', '우아하다', '경고', '방법', '있다', '감정', '동요', '금', '간', '년', '시간', '동안', '전국', '서점', '에세이', '베스트셀러', '기록', '수많다', '독자', '가슴', '시원하다', '준', '책', '있다', '이제', '일본', '비롯', '대만', '베트남', '태국', '인도네시아', '수출', '아시아', '전역', '인기', '끌', '있다', '책', '무례하다', '사람', '대처', '법', '이나', '권력관계', '좋다', '좋다', '게', '미덕', '사람', '목소리', '내야', '수', '있다', '생각', '있다', '이', '책', '사회', '시선', '남', '눈치', '보기', '자신', '생각', '의견', '솔직하다', '표현', '사람', '공감', '책', '평가', '사람', '수많다', '이야기', '온', '날', '마음', '헛헛할', '때', '있다', '나', '왜', '말', '그', '사람', '왜', '무례하다', '그', '상처', '당혹', '감', '기껏', '사느랗다', '힘드다', '자존감', '뒤', '어떻다', '인간관계', '유지', '그', '자체', '에너지', '때', '있다', '내', '속마음', '말', '오해', '기적', '사람', '말', '속', '방법', '없다', '갑자기', '선', '훅', '사람']"
